Participant,Stimulus,Trial_Order_Phase1,Trial_Duration_Phase1,Rating_RT_Phase1,Cue_Color,Condition,Beauty,Attractiveness,Trustworthiness,Trial_Order_Phase2,Trial_Duration_Phase2,Rating_RT_Phase2,Realness
S009,NF-1100,65.0,2.0,3922.0,red,Reality,3,1,2,1.0,1.0,1355.0,-2
S009,NF-1026,66.0,2.0,2886.0,green,Fiction,2,0,1,1.0,1.0,1753.0,-1
S009,NF-1025,67.0,2.0,2227.0,green,Fiction,4,4,3,1.0,1.0,932.0,-1
S009,NF-1044,68.0,2.0,5788.0,red,Reality,3,1,0,1.0,1.0,768.0,-3
S009,NF-1028,69.0,2.0,2864.0,green,Fiction,3,1,4,1.0,1.0,1943.0,1
S009,NF-1101,70.0,2.0,3073.0,green,Fiction,4,3,5,1.0,1.0,911.0,-2
S009,NF-1043,71.0,2.0,3795.0,green,Fiction,5,5,6,1.0,1.0,1560.0,1
S009,NF-1034,72.0,2.0,2884.0,green,Fiction,2,0,3,1.0,1.0,729.0,-3
S009,NF-1030,73.0,2.0,4149.0,red,Reality,3,0,4,1.0,1.0,1370.0,-3
S009,NF-1016,74.0,2.0,34211.0,red,Reality,3,3,5,1.0,1.0,1198.0,1
S009,NF-1041,75.0,2.0,3090.0,red,Reality,3,1,5,1.0,1.0,673.0,-3
S009,NF-1082,76.0,2.0,2542.0,green,Fiction,4,1,3,1.0,1.0,1002.0,-1
S009,NF-1051,77.0,2.0,3895.0,green,Fiction,3,1,4,1.0,1.0,1309.0,1
S009,NM-1038,78.0,2.0,3336.0,green,Fiction,4,5,5,1.0,1.0,1045.0,3
S009,NF-1103,79.0,2.0,2857.0,red,Reality,4,2,3,1.0,1.0,1384.0,-1
S009,NF-1097,80.0,2.0,3150.0,green,Fiction,4,6,2,1.0,1.0,1192.0,-1
S009,NF-1069,81.0,2.0,3318.0,red,Reality,2,0,1,1.0,1.0,996.0,-1
S009,NM-1102,82.0,2.0,2961.0,red,Reality,3,5,2,1.0,1.0,1341.0,2
S009,NF-1005,83.0,2.0,4507.0,green,Fiction,4,2,5,1.0,1.0,1031.0,-1
S009,NF-1037,84.0,2.0,2719.0,red,Reality,5,3,4,1.0,1.0,1081.0,1
S009,NF-1110,85.0,2.0,4147.0,red,Reality,2,1,0,1.0,1.0,792.0,-3
S009,NF-1022,86.0,2.0,3450.0,red,Reality,3,1,2,1.0,1.0,795.0,-1
S009,NF-1099,87.0,2.0,2641.0,green,Fiction,4,2,3,1.0,1.0,1349.0,1
S009,NM-1027,88.0,2.0,3970.0,green,Fiction,4,2,1,1.0,1.0,1461.0,-1
S009,NF-1084,89.0,2.0,3674.0,green,Fiction,3,1,0,1.0,1.0,1477.0,-3
S009,NF-1017,90.0,2.0,3154.0,red,Reality,5,4,3,1.0,1.0,1038.0,-3
S009,NF-1072,91.0,2.0,3178.0,green,Fiction,4,2,5,1.0,1.0,999.0,3
S009,NF-1079,92.0,2.0,4402.0,red,Reality,4,4,5,1.0,1.0,995.0,-3
S009,NF-1004,93.0,2.0,4188.0,green,Fiction,4,1,3,1.0,1.0,3754.0,1
S009,NF-1014,94.0,2.0,3397.0,red,Reality,4,1,6,1.0,1.0,879.0,2
S009,NM-1052,95.0,2.0,3796.0,green,Fiction,4,0,5,1.0,1.0,1011.0,2
S009,NF-1094,96.0,2.0,5182.0,red,Reality,4,5,6,1.0,1.0,1135.0,1
S009,NF-1105,97.0,2.0,3513.0,red,Reality,4,1,5,1.0,1.0,908.0,1
S009,NF-1049,98.0,2.0,3240.0,green,Fiction,4,3,1,1.0,1.0,1381.0,-1
S009,NF-1068,99.0,2.0,5583.0,green,Fiction,2,3,4,1.0,1.0,822.0,-3
S009,NF-1065,100.0,2.0,3256.0,red,Reality,4,2,3,1.0,1.0,1235.0,2
S009,NM-1074,101.0,2.0,2593.0,red,Reality,4,5,2,1.0,1.0,1090.0,3
S009,NF-1015,102.0,2.0,4796.0,green,Fiction,5,4,6,1.0,1.0,1633.0,1
S009,NF-1075,103.0,2.0,3803.0,red,Reality,4,5,3,1.0,1.0,1062.0,-3
S009,NF-1109,104.0,2.0,2430.0,green,Fiction,3,1,0,1.0,1.0,1081.0,2
S009,NF-1073,105.0,2.0,3758.0,green,Fiction,4,5,6,1.0,1.0,1095.0,-2
S009,NF-1095,106.0,2.0,2803.0,red,Reality,4,2,6,1.0,1.0,1079.0,-1
S009,NM-1055,107.0,2.0,3262.0,red,Reality,3,1,2,1.0,1.0,903.0,1
S009,NF-1054,108.0,2.0,3018.0,green,Fiction,2,0,1,1.0,1.0,806.0,2
S009,NF-1013,109.0,2.0,3414.0,green,Fiction,4,2,3,1.0,1.0,1112.0,3
S008,NF-1003,1.0,2.0,9769.0,green,Fiction,4,5,4,1.0,1.0,1076.0,-1
S008,NF-1018,2.0,2.0,6589.0,green,Fiction,4,5,5,1.0,1.0,1145.0,1
S008,NF-1062,3.0,2.0,5882.0,blue,Reality,3,4,4,1.0,1.0,887.0,-2
S008,NF-1085,4.0,2.0,8368.0,green,Fiction,3,4,4,1.0,1.0,1568.0,2
S008,NF-1082,5.0,2.0,5288.0,green,Fiction,4,4,5,1.0,1.0,1024.0,3
S008,NF-1053,6.0,2.0,9440.0,blue,Reality,4,4,4,1.0,1.0,1136.0,1
S008,NF-1046,7.0,2.0,11297.0,blue,Reality,4,5,4,1.0,1.0,1319.0,1
S008,NF-1031,8.0,2.0,9812.0,green,Fiction,5,4,4,1.0,1.0,2042.0,2
S008,NF-1025,9.0,2.0,5544.0,green,Fiction,3,3,4,1.0,1.0,1308.0,-3
S008,NF-1023,10.0,2.0,5232.0,green,Fiction,4,4,4,1.0,1.0,1800.0,0
S008,NF-1088,11.0,2.0,11852.0,blue,Reality,3,5,4,1.0,1.0,1425.0,-2
S008,NF-1108,12.0,2.0,6116.0,blue,Reality,5,3,3,1.0,1.0,1367.0,-2
S008,NF-1016,13.0,2.0,6353.0,green,Fiction,5,4,3,1.0,1.0,1189.0,-2
S008,NF-1079,14.0,2.0,4146.0,green,Fiction,4,4,4,1.0,1.0,1170.0,-1
S008,NM-1038,15.0,2.0,20587.0,green,Fiction,4,3,3,1.0,1.0,1238.0,1
S008,NF-1067,16.0,2.0,8963.0,green,Fiction,3,3,3,1.0,1.0,1262.0,-1
S008,NM-1007,17.0,2.0,6647.0,blue,Reality,2,2,2,1.0,1.0,1045.0,-3
S008,NF-1109,18.0,2.0,6459.0,blue,Reality,3,5,3,1.0,1.0,1543.0,-3
S008,NF-1068,19.0,2.0,6646.0,green,Fiction,2,2,1,1.0,1.0,1004.0,-3
S008,NF-1076,20.0,2.0,6965.0,blue,Reality,5,4,4,1.0,1.0,956.0,1
S008,NF-1020,21.0,2.0,13183.0,blue,Reality,4,4,4,1.0,1.0,1521.0,1
S008,NF-1066,22.0,2.0,6644.0,green,Fiction,4,6,5,1.0,1.0,2964.0,1
S008,NF-1072,23.0,2.0,6179.0,green,Fiction,4,6,4,1.0,1.0,949.0,3
S008,NF-1030,24.0,2.0,7388.0,green,Fiction,3,2,3,1.0,1.0,1343.0,1
S008,NF-1021,25.0,2.0,4537.0,green,Fiction,2,2,3,1.0,1.0,1467.0,-1
S008,NF-1006,26.0,2.0,4634.0,green,Fiction,2,3,4,1.0,1.0,1243.0,1
S008,NM-1074,27.0,2.0,4425.0,blue,Reality,4,2,2,1.0,1.0,1187.0,-1
S008,NF-1036,28.0,2.0,4052.0,blue,Reality,3,4,3,1.0,1.0,1063.0,0
S008,NM-1052,29.0,2.0,4755.0,blue,Reality,3,4,3,1.0,1.0,928.0,1
S008,NF-1105,30.0,2.0,5670.0,green,Fiction,4,3,3,1.0,1.0,1056.0,-2
S008,NF-1075,31.0,2.0,4624.0,green,Fiction,2,4,3,1.0,1.0,1109.0,1
S008,NF-1047,32.0,2.0,4647.0,green,Fiction,1,4,3,1.0,1.0,1430.0,-1
S008,NF-1024,33.0,2.0,6494.0,green,Fiction,4,6,5,1.0,1.0,1058.0,-1
S008,NF-1012,34.0,2.0,7265.0,blue,Reality,3,2,2,1.0,1.0,974.0,-3
S008,NF-1084,35.0,2.0,14313.0,blue,Reality,5,5,3,1.0,1.0,1300.0,1
S008,NM-1102,36.0,2.0,3690.0,blue,Reality,3,3,3,1.0,1.0,1096.0,0
S008,NF-1013,37.0,2.0,4812.0,blue,Reality,3,5,4,1.0,1.0,1491.0,0
S008,NM-1027,38.0,2.0,2833.0,green,Fiction,3,3,2,1.0,1.0,1357.0,0
S008,NF-1093,39.0,2.0,4405.0,green,Fiction,2,5,4,1.0,1.0,943.0,3
S008,NF-1026,40.0,2.0,6225.0,blue,Reality,3,2,4,1.0,1.0,1158.0,0
S008,NF-1077,41.0,2.0,5420.0,green,Fiction,3,3,3,1.0,1.0,1422.0,-1
S008,NF-1086,42.0,2.0,4406.0,green,Fiction,3,5,4,1.0,1.0,1189.0,-2
S008,NM-1035,43.0,2.0,4159.0,blue,Reality,3,2,2,1.0,1.0,1141.0,1
S008,NM-1058,44.0,2.0,3404.0,green,Fiction,3,5,4,1.0,1.0,1113.0,-1
S008,NF-1094,45.0,2.0,4886.0,blue,Reality,5,6,5,1.0,1.0,1598.0,-1
S008,NF-1110,46.0,2.0,6183.0,blue,Reality,4,5,5,1.0,1.0,947.0,2
S008,NF-1002,47.0,2.0,4760.0,blue,Reality,2,5,4,1.0,1.0,941.0,1
S008,NF-1022,48.0,2.0,2911.0,blue,Reality,2,5,3,1.0,1.0,1657.0,1
S008,NF-1057,49.0,2.0,4988.0,green,Fiction,2,2,2,1.0,1.0,791.0,-3
S008,NF-1089,50.0,2.0,3932.0,green,Fiction,2,2,2,1.0,1.0,1089.0,-2
S008,NF-1039,51.0,2.0,5050.0,blue,Reality,2,1,2,1.0,1.0,1092.0,-3
S008,NM-1029,52.0,2.0,5016.0,green,Fiction,2,2,2,1.0,1.0,1397.0,3
S008,NF-1032,53.0,2.0,5948.0,green,Fiction,4,2,2,1.0,1.0,1204.0,2
S008,NF-1001,54.0,2.0,4694.0,blue,Reality,2,1,3,1.0,1.0,1312.0,0
S008,NM-1019,55.0,2.0,4785.0,blue,Reality,2,1,1,1.0,1.0,860.0,3
S008,NM-1033,56.0,2.0,5718.0,blue,Reality,2,1,4,1.0,1.0,1599.0,-1
S008,NF-1014,57.0,2.0,5756.0,blue,Reality,3,1,2,1.0,1.0,1189.0,0
S008,NF-1048,58.0,2.0,5588.0,blue,Reality,4,5,3,1.0,1.0,1330.0,0
S008,NF-1081,59.0,2.0,4580.0,blue,Reality,3,4,3,1.0,1.0,1015.0,-3
S008,NM-1010,60.0,2.0,4414.0,blue,Reality,3,3,5,1.0,1.0,984.0,-1
S008,NM-1090,61.0,2.0,5579.0,green,Fiction,3,4,4,1.0,1.0,1077.0,-1
S008,NF-1040,62.0,2.0,14671.0,blue,Reality,3,3,3,1.0,1.0,1151.0,2
S008,NM-1055,63.0,2.0,6510.0,green,Fiction,3,4,3,1.0,1.0,1270.0,-1
S008,NF-1005,64.0,2.0,11314.0,blue,Reality,3,3,3,1.0,1.0,1359.0,-1
S008,NF-1100,65.0,2.0,5401.0,green,Fiction,4,4,3,1.0,1.0,1182.0,0
S008,NF-1037,66.0,2.0,2905.0,blue,Reality,3,5,5,1.0,1.0,1206.0,3
S008,NF-1042,67.0,2.0,3411.0,blue,Reality,3,5,5,1.0,1.0,1526.0,-1
S008,NF-1051,68.0,2.0,5574.0,blue,Reality,4,3,4,1.0,1.0,2238.0,-2
S008,NF-1107,69.0,2.0,6540.0,blue,Reality,5,5,2,1.0,1.0,1477.0,2
S008,NF-1099,70.0,2.0,4400.0,blue,Reality,3,5,3,1.0,1.0,1244.0,1
S008,NF-1065,71.0,2.0,4573.0,green,Fiction,4,5,5,1.0,1.0,2029.0,-1
S008,NM-1104,72.0,2.0,4010.0,green,Fiction,3,1,2,1.0,1.0,1159.0,-1
S008,NF-1041,73.0,2.0,3368.0,green,Fiction,3,4,3,1.0,1.0,917.0,-3
S008,NF-1073,74.0,2.0,5308.0,blue,Reality,5,3,2,1.0,1.0,1230.0,-2
S008,NM-1091,75.0,2.0,4477.0,green,Fiction,4,2,2,1.0,1.0,1331.0,1
S008,NF-1008,76.0,2.0,5935.0,blue,Reality,5,3,3,1.0,1.0,1073.0,2
S008,NM-1070,77.0,2.0,3847.0,blue,Reality,3,1,2,1.0,1.0,1490.0,0
S008,NF-1097,78.0,2.0,2998.0,green,Fiction,5,2,2,1.0,1.0,1076.0,1
S008,NF-1095,79.0,2.0,6114.0,blue,Reality,4,5,4,1.0,1.0,1110.0,-1
S008,NF-1009,80.0,2.0,4055.0,blue,Reality,4,6,5,1.0,1.0,1144.0,1
S008,NF-1096,81.0,2.0,4576.0,green,Fiction,2,1,2,1.0,1.0,906.0,-3
S008,NM-1092,82.0,2.0,4502.0,green,Fiction,2,4,3,1.0,1.0,1038.0,-1
S008,NF-1080,83.0,2.0,3315.0,green,Fiction,3,5,4,1.0,1.0,1017.0,-2
S008,NF-1071,84.0,2.0,4871.0,blue,Reality,2,1,2,1.0,1.0,1417.0,-3
S008,NF-1044,85.0,2.0,4980.0,blue,Reality,5,4,3,1.0,1.0,2358.0,0
S008,NM-1064,86.0,2.0,3422.0,green,Fiction,4,2,3,1.0,1.0,1178.0,2
S008,NF-1060,87.0,2.0,5436.0,green,Fiction,3,5,5,1.0,1.0,1283.0,3
S008,NF-1101,88.0,2.0,4666.0,green,Fiction,4,4,2,1.0,1.0,1278.0,-1
S008,NF-1098,89.0,2.0,3598.0,green,Fiction,5,4,3,1.0,1.0,1097.0,1
S008,NF-1004,90.0,2.0,4154.0,blue,Reality,3,6,5,1.0,1.0,934.0,3
S008,NF-1059,91.0,2.0,4128.0,green,Fiction,3,4,2,1.0,1.0,895.0,-2
S008,NF-1056,92.0,2.0,6272.0,blue,Reality,4,6,4,1.0,1.0,1062.0,2
S008,NF-1087,93.0,2.0,3017.0,blue,Reality,2,2,3,1.0,1.0,1271.0,-2
S008,NF-1103,94.0,2.0,7173.0,blue,Reality,3,5,5,1.0,1.0,1396.0,0
S008,NF-1061,95.0,2.0,3891.0,blue,Reality,3,5,5,1.0,1.0,1029.0,-2
S008,NF-1106,96.0,2.0,3934.0,green,Fiction,5,3,3,1.0,1.0,2669.0,-1
S008,NF-1017,97.0,2.0,5314.0,blue,Reality,4,4,4,1.0,1.0,1056.0,1
S008,NF-1043,98.0,2.0,3793.0,green,Fiction,4,4,4,1.0,1.0,1089.0,-1
S008,NF-1034,99.0,2.0,5539.0,green,Fiction,3,5,5,1.0,1.0,3889.0,2
S008,NF-1083,100.0,2.0,6390.0,green,Fiction,5,3,2,1.0,1.0,982.0,-3
S008,NF-1069,101.0,2.0,3700.0,blue,Reality,3,5,5,1.0,1.0,1394.0,2
S008,NF-1028,102.0,2.0,4018.0,green,Fiction,4,5,3,1.0,1.0,1158.0,2
S008,NF-1054,103.0,2.0,4333.0,blue,Reality,4,5,4,1.0,1.0,1164.0,3
S008,NF-1063,104.0,2.0,5889.0,green,Fiction,6,3,3,1.0,1.0,1744.0,-3
S008,NF-1015,105.0,2.0,4845.0,blue,Reality,3,6,3,1.0,1.0,1293.0,1
S008,NF-1045,106.0,2.0,5203.0,blue,Reality,4,6,4,1.0,1.0,1093.0,3
S008,NM-1011,107.0,2.0,5519.0,blue,Reality,3,4,4,1.0,1.0,961.0,1
S008,NF-1050,108.0,2.0,3205.0,green,Fiction,4,3,3,1.0,1.0,1206.0,2
S008,NF-1049,109.0,2.0,4175.0,green,Fiction,3,2,3,1.0,1.0,1023.0,1
S007,NF-1048,1.0,2.0,6848.0,red,Fiction,6,5,6,1.0,1.0,1615.0,2
S007,NF-1081,2.0,2.0,13750.0,red,Fiction,1,2,0,1.0,1.0,2214.0,-3
S007,NF-1051,3.0,2.0,8731.0,green,Reality,6,5,6,1.0,1.0,2493.0,2
S007,NF-1012,4.0,2.0,8706.0,green,Reality,5,5,5,1.0,1.0,2423.0,1
S007,NM-1035,5.0,2.0,7755.0,red,Fiction,5,4,4,1.0,1.0,2124.0,1
S007,NF-1065,6.0,2.0,6130.0,red,Fiction,5,4,6,1.0,1.0,1780.0,2
S007,NF-1094,7.0,2.0,3625.0,red,Fiction,6,6,6,1.0,1.0,1840.0,2
S007,NM-1102,8.0,2.0,6765.0,red,Fiction,6,5,2,1.0,1.0,1494.0,2
S007,NF-1043,9.0,2.0,4895.0,green,Reality,5,4,3,1.0,1.0,1463.0,-2
S007,NF-1109,10.0,2.0,7055.0,green,Reality,4,2,2,1.0,1.0,5901.0,-1
S007,NF-1020,11.0,2.0,4248.0,green,Reality,4,3,3,1.0,1.0,1405.0,2
S007,NF-1105,12.0,2.0,5049.0,red,Fiction,4,2,1,1.0,1.0,1420.0,2
S007,NF-1006,13.0,2.0,4648.0,red,Fiction,2,1,1,1.0,1.0,1325.0,2
S007,NF-1066,14.0,2.0,3844.0,red,Fiction,4,3,3,1.0,1.0,2110.0,-1
S007,NF-1021,15.0,2.0,3973.0,red,Fiction,3,2,3,1.0,1.0,1128.0,-2
S007,NF-1036,16.0,2.0,5808.0,red,Fiction,3,2,3,1.0,1.0,1040.0,2
S007,NF-1002,17.0,2.0,8595.0,green,Reality,3,2,4,1.0,1.0,835.0,3
S007,NF-1049,18.0,2.0,5911.0,red,Fiction,3,2,3,1.0,1.0,1618.0,-2
S007,NF-1085,19.0,2.0,6295.0,green,Reality,3,2,3,1.0,1.0,1742.0,3
S007,NF-1056,20.0,2.0,4209.0,red,Fiction,4,4,2,1.0,1.0,1447.0,3
S007,NF-1083,21.0,2.0,5560.0,red,Fiction,3,1,0,1.0,1.0,2842.0,-1
S007,NM-1064,22.0,2.0,7548.0,green,Reality,4,2,3,1.0,1.0,1442.0,2
S007,NF-1107,23.0,2.0,5654.0,green,Reality,3,2,2,1.0,1.0,826.0,2
S007,NF-1037,24.0,2.0,4252.0,red,Fiction,4,2,3,1.0,1.0,2857.0,2
S007,NF-1026,25.0,2.0,4043.0,green,Reality,3,2,3,1.0,1.0,1328.0,2
S007,NF-1073,26.0,2.0,5998.0,red,Fiction,3,2,2,1.0,1.0,1069.0,2
S007,NF-1004,27.0,2.0,7970.0,red,Fiction,4,3,3,1.0,1.0,1482.0,2
S007,NF-1110,28.0,2.0,8097.0,red,Fiction,4,2,3,1.0,1.0,1636.0,2
S007,NF-1018,29.0,2.0,4653.0,green,Reality,5,5,4,1.0,1.0,1107.0,3
S007,NF-1098,30.0,2.0,7501.0,green,Reality,4,2,2,1.0,1.0,1428.0,3
S007,NM-1074,31.0,2.0,7604.0,red,Fiction,5,4,2,1.0,1.0,1033.0,3
S007,NF-1046,32.0,2.0,5654.0,green,Reality,4,3,1,1.0,1.0,901.0,2
S007,NF-1024,33.0,2.0,5458.0,red,Fiction,4,2,3,1.0,1.0,2156.0,-2
S007,NF-1103,34.0,2.0,4171.0,green,Reality,4,2,3,1.0,1.0,964.0,2
S007,NM-1055,35.0,2.0,5029.0,green,Reality,2,1,2,1.0,1.0,1746.0,1
S007,NF-1041,36.0,2.0,5626.0,green,Reality,3,1,3,1.0,1.0,961.0,3
S007,NF-1093,37.0,2.0,5089.0,red,Fiction,3,2,3,1.0,1.0,953.0,3
S007,NF-1100,38.0,2.0,6698.0,red,Fiction,4,2,4,1.0,1.0,3434.0,2
S007,NF-1031,39.0,2.0,10409.0,red,Fiction,3,0,0,1.0,1.0,1506.0,-3
S007,NF-1054,40.0,2.0,6566.0,green,Reality,3,1,1,1.0,1.0,1936.0,3
S007,NF-1044,41.0,2.0,6591.0,red,Fiction,2,1,1,1.0,1.0,2001.0,-1
S007,NM-1038,42.0,2.0,6202.0,red,Fiction,6,5,2,1.0,1.0,1599.0,2
S007,NF-1097,43.0,2.0,4879.0,red,Fiction,6,5,6,1.0,1.0,2091.0,2
S007,NF-1061,44.0,2.0,4108.0,red,Fiction,5,4,5,1.0,1.0,1191.0,2
S007,NM-1052,45.0,2.0,4081.0,red,Fiction,4,2,3,1.0,1.0,1274.0,2
S007,NF-1032,46.0,2.0,4274.0,red,Fiction,5,3,1,1.0,1.0,1759.0,2
S007,NM-1092,47.0,2.0,6546.0,red,Fiction,2,0,1,1.0,1.0,1839.0,-1
S007,NF-1068,48.0,2.0,8885.0,red,Fiction,3,0,2,1.0,1.0,1230.0,-2
S007,NM-1033,49.0,2.0,7933.0,green,Reality,3,1,3,1.0,1.0,1558.0,1
S007,NF-1005,50.0,2.0,4629.0,green,Reality,4,3,4,1.0,1.0,1040.0,2
S007,NF-1084,51.0,2.0,5125.0,green,Reality,3,1,0,1.0,1.0,2250.0,2
S007,NF-1022,52.0,2.0,4016.0,green,Reality,3,1,3,1.0,1.0,1358.0,2
S007,NF-1060,53.0,2.0,5442.0,green,Reality,3,1,3,1.0,1.0,1201.0,3
S007,NF-1034,54.0,2.0,6554.0,green,Reality,2,0,3,1.0,1.0,3863.0,1
S007,NM-1027,55.0,2.0,6117.0,red,Fiction,3,0,0,1.0,1.0,1887.0,-2
S007,NF-1042,56.0,2.0,16841.0,green,Reality,3,3,3,1.0,1.0,1919.0,1
S007,NF-1099,57.0,2.0,4552.0,green,Reality,5,3,2,1.0,1.0,2054.0,2
S007,NF-1101,58.0,2.0,7113.0,red,Fiction,4,2,1,1.0,1.0,1262.0,2
S007,NF-1014,59.0,2.0,5796.0,green,Reality,4,2,2,1.0,1.0,1263.0,3
S007,NF-1108,60.0,2.0,6662.0,green,Reality,5,4,2,1.0,1.0,1688.0,-2
S007,NF-1059,61.0,2.0,5934.0,red,Fiction,4,1,1,1.0,1.0,2622.0,2
S007,NF-1057,62.0,2.0,4461.0,red,Fiction,0,0,0,1.0,1.0,1175.0,-3
S007,NF-1089,63.0,2.0,4348.0,red,Fiction,0,0,0,1.0,1.0,1034.0,2
S007,NM-1011,64.0,2.0,4966.0,green,Reality,4,2,0,1.0,1.0,2142.0,1
S007,NM-1010,65.0,2.0,4648.0,red,Fiction,3,0,0,1.0,1.0,1220.0,2
S007,NF-1003,66.0,2.0,4593.0,green,Reality,4,2,3,1.0,1.0,987.0,3
S007,NF-1030,67.0,2.0,4503.0,green,Reality,0,0,0,1.0,1.0,1592.0,-1
S007,NF-1088,68.0,2.0,3729.0,red,Fiction,4,2,3,1.0,1.0,1060.0,2
S007,NF-1082,69.0,2.0,4021.0,red,Fiction,4,3,3,1.0,1.0,2377.0,-1
S007,NF-1015,70.0,2.0,4632.0,red,Fiction,4,4,3,1.0,1.0,1161.0,2
S007,NM-1019,71.0,2.0,4042.0,green,Reality,4,1,3,1.0,1.0,2027.0,1
S007,NF-1050,72.0,2.0,4645.0,red,Fiction,5,3,1,1.0,1.0,1032.0,2
S007,NF-1009,73.0,2.0,5816.0,green,Reality,5,4,3,1.0,1.0,2102.0,1
S007,NF-1063,74.0,2.0,4837.0,green,Reality,4,1,2,1.0,1.0,1850.0,2
S007,NF-1075,75.0,2.0,3481.0,green,Reality,1,0,0,1.0,1.0,3840.0,-2
S007,NF-1008,76.0,2.0,9023.0,red,Fiction,4,3,3,1.0,1.0,1962.0,2
S007,NF-1039,77.0,2.0,4356.0,green,Reality,3,1,3,1.0,1.0,3329.0,0
S007,NM-1104,78.0,2.0,3297.0,red,Fiction,3,1,2,1.0,1.0,1535.0,1
S007,NF-1001,79.0,2.0,3803.0,green,Reality,1,0,3,1.0,1.0,1408.0,2
S007,NF-1013,80.0,2.0,4246.0,green,Reality,4,2,3,1.0,1.0,1402.0,2
S007,NM-1091,81.0,2.0,4906.0,green,Reality,4,3,2,1.0,1.0,1638.0,-1
S007,NF-1077,82.0,2.0,4639.0,green,Reality,3,1,3,1.0,1.0,6337.0,2
S007,NF-1023,83.0,2.0,4411.0,red,Fiction,4,2,3,1.0,1.0,5712.0,2
S007,NF-1040,84.0,2.0,3769.0,red,Fiction,4,3,4,1.0,1.0,1084.0,2
S007,NM-1070,85.0,2.0,6254.0,red,Fiction,4,2,3,1.0,1.0,1396.0,2
S007,NM-1090,86.0,2.0,5351.0,green,Reality,4,3,1,1.0,1.0,1282.0,-2
S007,NF-1053,87.0,2.0,4175.0,red,Fiction,4,1,0,1.0,1.0,1915.0,1
S007,NM-1058,88.0,2.0,5169.0,green,Reality,5,5,1,1.0,1.0,1051.0,2
S007,NF-1076,89.0,2.0,4288.0,red,Fiction,4,3,1,1.0,1.0,1507.0,1
S007,NF-1016,90.0,2.0,5105.0,green,Reality,5,5,4,1.0,1.0,1217.0,2
S007,NF-1025,91.0,2.0,5907.0,red,Fiction,4,3,3,1.0,1.0,1697.0,-3
S007,NF-1028,92.0,2.0,3485.0,red,Fiction,5,4,3,1.0,1.0,3449.0,2
S007,NF-1062,93.0,2.0,3985.0,green,Reality,4,2,3,1.0,1.0,3488.0,0
S007,NF-1067,94.0,2.0,4248.0,green,Reality,4,3,2,1.0,1.0,1180.0,3
S007,NM-1007,95.0,2.0,4491.0,green,Reality,1,0,0,1.0,1.0,1822.0,-1
S007,NF-1071,96.0,2.0,3070.0,red,Fiction,0,0,0,1.0,1.0,2620.0,-2
S007,NF-1017,97.0,2.0,6630.0,green,Reality,3,1,1,1.0,1.0,1586.0,3
S007,NF-1047,98.0,2.0,5629.0,green,Reality,2,1,2,1.0,1.0,1181.0,-2
S007,NF-1045,99.0,2.0,3464.0,green,Reality,4,3,1,1.0,1.0,8578.0,-1
S007,NF-1087,100.0,2.0,5843.0,red,Fiction,1,0,2,1.0,1.0,9875.0,1
S007,NF-1086,101.0,2.0,4385.0,green,Reality,5,4,3,1.0,1.0,1432.0,3
S007,NF-1080,102.0,2.0,4572.0,red,Fiction,5,3,2,1.0,1.0,1420.0,3
S007,NF-1096,103.0,2.0,5094.0,green,Reality,1,0,0,1.0,1.0,2928.0,-1
S007,NF-1106,104.0,2.0,5082.0,green,Reality,4,2,2,1.0,1.0,3230.0,1
S007,NM-1029,105.0,2.0,5787.0,green,Reality,5,3,3,1.0,1.0,1812.0,2
S007,NF-1095,106.0,2.0,4798.0,green,Reality,3,2,1,1.0,1.0,1317.0,-2
S007,NF-1079,107.0,2.0,4888.0,green,Reality,3,3,2,1.0,1.0,1380.0,2
S007,NF-1069,108.0,2.0,3499.0,green,Reality,3,2,2,1.0,1.0,2223.0,1
S007,NF-1072,109.0,2.0,4042.0,red,Fiction,5,4,4,1.0,1.0,1710.0,2
S006,NM-1058,1.0,2.0,10637.0,red,Fiction,3,5,5,1.0,1.0,1698.0,3
S006,NF-1006,2.0,2.0,11983.0,green,Reality,2,3,3,1.0,1.0,1359.0,2
S006,NF-1026,3.0,2.0,10968.0,green,Reality,2,2,3,1.0,1.0,1809.0,2
S006,NF-1013,4.0,2.0,9434.0,green,Reality,3,3,3,1.0,1.0,2205.0,2
S006,NF-1075,5.0,2.0,12410.0,green,Reality,4,4,3,1.0,1.0,1987.0,1
S006,NF-1096,6.0,2.0,12671.0,green,Reality,5,5,5,1.0,1.0,1529.0,0
S006,NM-1019,7.0,2.0,12502.0,green,Reality,3,3,3,1.0,1.0,1832.0,2
S006,NF-1094,8.0,2.0,11595.0,green,Reality,5,5,5,1.0,1.0,2178.0,3
S006,NF-1037,9.0,2.0,11441.0,green,Reality,4,4,4,1.0,1.0,1955.0,3
S006,NF-1081,10.0,2.0,11898.0,red,Fiction,2,3,2,1.0,1.0,2060.0,0
S006,NF-1054,11.0,2.0,9541.0,red,Fiction,4,4,5,1.0,1.0,3239.0,1
S006,NF-1060,12.0,2.0,11391.0,red,Fiction,4,5,5,1.0,1.0,2880.0,3
S006,NM-1090,13.0,2.0,8739.0,red,Fiction,3,2,2,1.0,1.0,2398.0,1
S006,NF-1001,14.0,2.0,7680.0,green,Reality,2,2,3,1.0,1.0,2123.0,2
S006,NF-1024,15.0,2.0,13630.0,green,Reality,2,2,2,1.0,1.0,6881.0,3
